ligand,target,weight
CSH2,GHR,0.00505593878314353
CSH2,JUN,0.000388819462448266
CSH2,PIK3R1,0.000343828681109397
IGF1,DUSP6,0.000448719031150742
IGF1,FHL2,0.000347374683111298
IGF1,FOS,0.000527342041876313
IGF1,JUN,0.000855555798572794
IGF1,NFKBIA,0.000577606591892937
IGF1,NOS1,0.000535436233317586
IGF1,PIK3R1,0.00117624873115592
RGMA,FOS,0.000223396531540292
RGMA,HNRNPA1,0.000343497205426141
RGMA,JUN,0.000466795224081639
RGMA,NFKBIA,0.000212060034608135
RGMA,PIK3R1,0.000251033305369164
RGMA,SQSTM1,0.000249481386984761
RGMA,TXNIP,0.00262212850051324
EZR,JUN,0.000882145796374106
EZR,PALLD,0.00143601855546424
EZR,PIK3R1,0.00193344698144892
EZR,S100A6,0.000522294786564288
EZR,SQSTM1,0.000346908150894726
CNTF,FOS,0.000342935581863732
CNTF,GHR,0.000614844878626314
CNTF,JUN,0.000501093967411341
CNTF,NFKBIA,0.00202908293345179
CNTF,PIK3R1,0.0021648185891873
CNTF,REL,0.000256383553082461
CD40,FOS,0.00110547132238021
CD40,IRF1,0.00115345543810361
CD40,JUN,0.000571241173570054
CD40,NFKBIA,0.00203875491333124
CD40,PIK3R1,0.00160748790600421
BOC,CTNNAL1,0.000222781861615373
BOC,FOS,0.000284401536290727
BOC,JUN,0.000535538028203295
BOC,PIK3R1,0.000296797723786466
BOC,REL,0.000244030937038709
BOC,ZFP36L2,0.00133305884708693
CFAP54,HNRNPA1,0.000198765711932098
CFAP54,JUN,0.000395278457068481
CFAP54,NPM1,0.0250151796640482
CFAP54,PABPC1,0.000179245152576827
CFAP54,PIK3R1,0.000332000205870178
CFAP54,SQSTM1,0.000200039087387915
CSH1,FOS,0.000339805547552632
CSH1,GHR,0.00753676848356967
CSH1,JUN,0.00046802419979635
CSH1,NFKBIA,0.000273868969437895
CSH1,PIK3R1,0.000570051019746702
IFNA1,FOS,0.000647463699619886
IFNA1,GHR,0.000668144466461011
IFNA1,IRF1,0.0012217323839159
IFNA1,JUN,0.000803507034243029
IFNA1,NFKBIA,0.000638377503115041
IFNA1,PIK3R1,0.000856620732788867
