ligand,target,weight
CLEC11A,BRCA1,0.000312261842179596
CLEC11A,CDK1,0.00311745462090154
CLEC11A,CKAP5,0.000207881088149735
CLEC11A,GAPDH,0.000213769234786602
CLEC11A,GTSE1,0.000322094587580349
CLEC11A,HNRNPK,0.000216548402671805
CLEC11A,HPRT1,0.000227144081683443
CLEC11A,HSPA8,0.000346385886645496
CLEC11A,KPNB1,0.000236694750539981
CLEC11A,MYH9,0.00020794636911616
CLEC11A,RAN,0.000212850608984006
CLEC11A,RHOA,0.000253670029264098
CLEC11A,SMC1A,0.000282416222268861
CLEC11A,TP53,0.000622837696569214
CLEC11A,TRIM28,0.00023815141754684
CLEC11A,UBE2I,0.000356952909306978
CLEC11A,XPO1,0.000410013903323326
PTN,ACTB,0.0013975672543594
PTN,BARD1,0.0014903740205522
PTN,BRCA1,0.000334747940927992
PTN,CDK1,0.000267744857645332
PTN,DNMT1,0.000673507705279527
PTN,EZH2,0.000925609994258544
PTN,GAPDH,0.000343658513068763
PTN,HSPA8,0.0003868666768817
PTN,KPNB1,0.00130750633998918
PTN,NCL,0.00174374783065673
PTN,NUDT21,0.00137049100341773
PTN,PCNA,0.000262503114733132
PTN,PTN,0.211437674562058
