Gene_a	Celltype_a	Gene_b	Celltype_b
KC	AREG	Pc	EGFR	
KC	AREG	SGC	EGFR	
KC	AREG	Sebocyte	EGFR	
KC	AREG	VEC	EGFR	
KC	BAG6	Lymphocyte	NCR3	
KC	BMP2	FB	ACVR2A	
KC	BMP2	FB	BMPR1A	
KC	BMP2	FB	BMPR2	
KC	BMP2	HFC	ACVR2A	
KC	BMP2	HFC	BMPR1A	
KC	BMP2	HFC	BMPR2	
KC	BMP2	KC	ACVR2A	
KC	BMP2	KC	BMPR1A	
KC	BMP2	KC	BMPR1B	
KC	BMP2	KC	BMPR2	
KC	BMP2	Channel	ACVR2A	
KC	BMP2	Channel	BMPR1A	
KC	BMP2	Channel	BMPR2	
KC	BMP2	MEC	ACVR2A	
KC	BMP2	MEC	BMPR1A	
KC	BMP2	MEC	BMPR1B	
KC	BMP2	MEC	BMPR2	
KC	BMP2	MEL	ACVR2A	
KC	BMP2	MEL	BMPR1A	
KC	BMP2	MEL	BMPR1B	
KC	BMP2	MEL	BMPR2	
KC	BMP2	Mast	BMPR1A	
KC	BMP2	Mast	BMPR2	
KC	BMP2	Pc	ACVR2A	
KC	BMP2	Pc	BMPR1A	
KC	BMP2	Pc	BMPR1B	
KC	BMP2	Pc	BMPR2	
KC	BMP2	SGC	ACVR2A	
KC	BMP2	SGC	BMPR1A	
KC	BMP2	SGC	BMPR1B	
KC	BMP2	SGC	BMPR2	
KC	BMP2	Schwann	ACVR2A	
KC	BMP2	Schwann	BMPR1A	
KC	BMP2	Schwann	BMPR1B	
KC	BMP2	Schwann	BMPR2	
KC	BMP2	Sebocyte	ACVR2A	
KC	BMP2	Sebocyte	ACVR2B	
KC	BMP2	Sebocyte	BMPR1A	
KC	BMP2	Sebocyte	BMPR2	
KC	BMP4	FB	ACVR2A	
KC	BMP4	FB	BMPR1A	
KC	BMP4	FB	BMPR2	
KC	BMP4	HFC	BMPR1A	
KC	BMP4	HFC	BMPR2	
KC	BMP4	KC	ACVR2A	
KC	BMP4	KC	BMPR1B	
KC	BMP4	KC	BMPR2	
KC	BMP4	Channel	BMPR1A	
KC	BMP4	Channel	BMPR2	
KC	BMP4	MEC	ACVR2A	
KC	BMP4	MEC	BMPR1A	
KC	BMP4	MEC	BMPR2	
KC	BMP4	MEL	ACVR2A	
KC	BMP4	MEL	BMPR1A	
KC	BMP4	MEL	BMPR1B	
KC	BMP4	MEL	BMPR2	
KC	BMP4	Mast	BMPR1A	
KC	BMP4	Mast	BMPR2	
KC	BMP4	Pc	BMPR1A	
KC	BMP4	Pc	BMPR2	
KC	BMP4	SGC	BMPR1A	
KC	BMP4	SGC	BMPR2	
KC	BMP4	Schwann	ACVR2A	
KC	BMP4	Schwann	BMPR1A	
KC	BMP4	Schwann	BMPR1B	
KC	BMP4	Schwann	BMPR2	
KC	BMP4	Sebocyte	ACVR2B	
KC	BMP4	Sebocyte	BMPR1A	
KC	BMP4	Sebocyte	BMPR2	
KC	BMP7	FB	ACVR1	
KC	BMP7	FB	ACVR2A	
KC	BMP7	FB	BMPR1A	
KC	BMP7	FB	BMPR2	
KC	BMP7	HFC	ACVR1	
KC	BMP7	HFC	ACVR2A	
KC	BMP7	HFC	BMPR1A	
KC	BMP7	HFC	BMPR2	
KC	BMP7	KC	ACVR1	
KC	BMP7	KC	ACVR2A	
KC	BMP7	KC	BMPR1A	
KC	BMP7	KC	BMPR1B	
KC	BMP7	KC	BMPR2	
KC	BMP7	Channel	ACVR1	
KC	BMP7	Channel	ACVR2A	
KC	BMP7	Channel	BMPR1A	
KC	BMP7	Channel	BMPR2	
KC	BMP7	LEC	ACVR1	
KC	BMP7	LEC	ACVR2A	
KC	BMP7	LEC	BMPR2	
KC	BMP7	MEC	ACVR1	
KC	BMP7	MEC	ACVR2A	
KC	BMP7	MEC	BMPR1A	
KC	BMP7	MEC	BMPR1B	
KC	BMP7	MEC	BMPR2	
KC	BMP7	MEL	ACVR1	
KC	BMP7	MEL	ACVR2A	
KC	BMP7	MEL	BMPR1A	
KC	BMP7	MEL	BMPR1B	
KC	BMP7	MEL	BMPR2	
KC	BMP7	Mac	ACVR1	
KC	BMP7	Mac	ACVR2A	
KC	BMP7	Mac	BMPR2	
KC	BMP7	Mast	BMPR1A	
KC	BMP7	Mast	BMPR2	
KC	BMP7	Pc	ACVR1	
KC	BMP7	Pc	ACVR2A	
KC	BMP7	Pc	BMPR1A	
KC	BMP7	Pc	BMPR1B	
KC	BMP7	Pc	BMPR2	
KC	BMP7	SGC	ACVR1	
KC	BMP7	SGC	ACVR2A	
KC	BMP7	SGC	BMPR1A	
KC	BMP7	SGC	BMPR1B	
KC	BMP7	SGC	BMPR2	
KC	BMP7	Schwann	ACVR1	
KC	BMP7	Schwann	ACVR2A	
KC	BMP7	Schwann	BMPR1A	
KC	BMP7	Schwann	BMPR1B	
KC	BMP7	Schwann	BMPR2	
KC	BMP7	Sebocyte	ACVR1	
KC	BMP7	Sebocyte	ACVR2A	
KC	BMP7	Sebocyte	ACVR2B	
KC	BMP7	Sebocyte	BMPR1A	
KC	BMP7	Sebocyte	BMPR2	
KC	BMP7	VEC	ACVR1	
KC	BMP7	VEC	ACVR2A	
KC	BMP7	VEC	BMPR2	
KC	BMPR1B	FB	BMPR1A	
KC	BMPR1B	HFC	BMPR1A	
KC	BMPR1B	KC	BMPR1A	
KC	BMPR1B	Channel	BMPR1A	
KC	BMPR1B	MEC	BMPR1A	
KC	BMPR1B	MEL	BMPR1A	
KC	BMPR1B	Mast	BMPR1A	
KC	BMPR1B	Pc	BMPR1A	
KC	BMPR1B	SGC	BMPR1A	
KC	BMPR1B	Schwann	BMPR1A	
KC	BMPR1B	Sebocyte	BMPR1A	
KC	BMPR2	FB	BMPR1A	
KC	BMPR2	HFC	BMPR1A	
KC	BMPR2	KC	BMPR1A	
KC	BMPR2	Channel	BMPR1A	
KC	BMPR2	MEC	BMPR1A	
KC	BMPR2	MEL	BMPR1A	
KC	BMPR2	Mast	BMPR1A	
KC	BMPR2	Pc	BMPR1A	
KC	BMPR2	SGC	BMPR1A	
KC	BMPR2	Schwann	BMPR1A	
KC	BMPR2	Sebocyte	BMPR1A	
KC	C10orf99	Lymphocyte	GPR15	
KC	C10orf99	Pc	SUSD2	
KC	CADM1	FB	CADM1	
KC	CADM1	FB	NECTIN3	
KC	CADM1	HFC	CADM1	
KC	CADM1	KC	CADM1	
KC	CADM1	LEC	NECTIN3	
KC	CADM1	Lymphocyte	NECTIN3	
KC	CADM1	MEC	CADM1	
KC	CADM1	MEC	NECTIN3	
KC	CADM1	MEL	CADM1	
KC	CADM1	MEL	NECTIN3	
KC	CADM1	Mac	CADM1	
KC	CADM1	Pc	CADM1	
KC	CADM1	Pc	NECTIN3	
KC	CADM1	SGC	CADM1	
KC	CADM1	Schwann	CADM1	
KC	CADM1	Schwann	NECTIN3	
KC	CADM1	Sebocyte	CADM1	
KC	CADM1	VEC	CADM1	
KC	CADM1	VEC	NECTIN3	
KC	CBR1	FB	PTGFR	
KC	CBR1	Channel	PTGFR	
KC	CCL19	FB	ACKR4	
KC	CCL19	LC	CCR7	
KC	CCL19	LC	CCRL2	
KC	CCL19	Lymphocyte	CCR7	
KC	CCL19	Mac	CCR7	
KC	CCL19	Mac	CCRL2	
KC	CCL2	VEC	ACKR1	
KC	CD200	KC	CD200R1	
KC	CD200	Lymphocyte	CD200R1	
KC	CD200	Mac	CD200R1	
KC	CD24	VEC	SELP	
KC	CD44	LC	TYROBP	
KC	CD44	Mac	TYROBP	
KC	CD44	Mast	TYROBP	
KC	CD44	Sebocyte	SELE	
KC	CD44	VEC	SELE	
KC	CD47	FB	SIRPA	
KC	CD47	LC	SIRPA	
KC	CD47	LEC	SIRPA	
KC	CD47	MEL	SIRPA	
KC	CD47	Mac	SIRPA	
KC	CD47	VEC	SIRPA	
KC	CD55	FB	ADGRE5	
KC	CD55	LC	ADGRE5	
KC	CD55	LEC	ADGRE5	
KC	CD55	Lymphocyte	ADGRE5	
KC	CD55	MEC	ADGRE5	
KC	CD55	MEL	ADGRE5	
KC	CD55	Mac	ADGRE5	
KC	CD55	Mast	ADGRE5	
KC	CD55	Pc	ADGRE5	
KC	CD55	SGC	ADGRE5	
KC	CD55	Schwann	ADGRE5	
KC	CD58	Lymphocyte	CD2	
KC	CDH1	HFC	ITGA2	
KC	CDH1	HFC	ITGB1	
KC	CDH1	KC	ITGA2	
KC	CDH1	KC	ITGB1	
KC	CDH1	Channel	ITGA2	
KC	CDH1	Channel	ITGB1	
KC	CDH1	LC	ITGAE	
KC	CDH1	LC	ITGB7	
KC	CDH1	LEC	ITGA2	
KC	CDH1	LEC	ITGB1	
KC	CDH1	Lymphocyte	ITGAE	
KC	CDH1	Lymphocyte	ITGB7	
KC	CDH1	MEC	ITGA2	
KC	CDH1	MEC	ITGB1	
KC	CDH1	Mast	KLRG1	
KC	CDH1	SGC	ITGA2	
KC	CDH1	SGC	ITGB1	
KC	CDH1	Schwann	ITGA2	
KC	CDH1	Schwann	ITGB1	
KC	CDH1	Sebocyte	ITGA2	
KC	CDH1	Sebocyte	ITGB1	
KC	CDH1	VEC	ITGA2	
KC	CDH1	VEC	ITGB1	
KC	CDH3	HFC	CDH3	
KC	CDH3	KC	CDH3	
KC	CDH3	Channel	CDH3	
KC	CDH3	MEC	CDH3	
KC	CDH3	MEL	CDH3	
KC	CDH3	SGC	CDH3	
KC	CHL1	KC	CHL1	
KC	CHL1	Channel	CHL1	
KC	CHL1	LC	CHL1	
KC	CHL1	MEC	CHL1	
KC	CHL1	MEL	CHL1	
KC	CHL1	MEL	L1CAM	
KC	CHL1	Mast	L1CAM	
KC	CHL1	SGC	CHL1	
KC	CHL1	Schwann	CHL1	
KC	CHL1	Schwann	L1CAM	
KC	CHL1	VEC	L1CAM	
KC	CLSTN1	FB	NRXN3	
KC	CLSTN1	HFC	NRXN1	
KC	CLSTN1	HFC	NRXN3	
KC	CLSTN1	LEC	NRXN3	
KC	CLSTN1	MEC	NRXN1	
KC	CLSTN1	MEC	NRXN3	
KC	CLSTN1	MEL	NRXN3	
KC	CLSTN1	Schwann	NRXN1	
KC	CLSTN1	Schwann	NRXN3	
KC	CLSTN3	HFC	NRXN3	
KC	CLSTN3	LEC	NRXN3	
KC	CLSTN3	MEC	NRXN1	
KC	CLSTN3	MEL	NRXN3	
KC	CLSTN3	Schwann	NRXN1	
KC	CLSTN3	Schwann	NRXN3	
KC	CNTN1	FB	NOTCH2	
KC	CNTN1	FB	NRCAM	
KC	CNTN1	KC	NOTCH1	
KC	CNTN1	KC	NOTCH2	
KC	CNTN1	Channel	NOTCH1	
KC	CNTN1	Channel	NOTCH2	
KC	CNTN1	LC	NRCAM	
KC	CNTN1	LEC	NOTCH1	
KC	CNTN1	MEC	MCAM	
KC	CNTN1	MEC	NOTCH2	
KC	CNTN1	MEL	NOTCH2	
KC	CNTN1	MEL	NRCAM	
KC	CNTN1	Mac	NOTCH2	
KC	CNTN1	Mast	NRCAM	
KC	CNTN1	Pc	MCAM	
KC	CNTN1	Pc	NOTCH1	
KC	CNTN1	SGC	NOTCH2	
KC	CNTN1	Schwann	MCAM	
KC	CNTN1	Schwann	NOTCH1	
KC	CNTN1	Schwann	NRCAM	
KC	CNTN1	Sebocyte	MCAM	
KC	CNTN1	Sebocyte	NOTCH1	
KC	CNTN1	Sebocyte	NOTCH2	
KC	CNTN1	Sebocyte	NRCAM	
KC	CNTN1	VEC	MCAM	
KC	CNTN1	VEC	NOTCH1	
KC	COL16A1	FB	ITGA1	
KC	COL16A1	FB	ITGA11	
KC	COL16A1	FB	ITGB1	
KC	COL16A1	HFC	ITGA2	
KC	COL16A1	HFC	ITGB1	
KC	COL16A1	KC	ITGA2	
KC	COL16A1	KC	ITGB1	
KC	COL16A1	Channel	ITGA2	
KC	COL16A1	Channel	ITGB1	
KC	COL16A1	LC	ITGA10	
KC	COL16A1	LC	ITGB1	
KC	COL16A1	LEC	ITGA1	
KC	COL16A1	LEC	ITGB1	
KC	COL16A1	MEC	ITGA1	
KC	COL16A1	MEC	ITGA11	
KC	COL16A1	MEC	ITGA2	
KC	COL16A1	MEC	ITGB1	
KC	COL16A1	Pc	ITGA1	
KC	COL16A1	Pc	ITGB1	
KC	COL16A1	Schwann	ITGA1	
KC	COL16A1	Schwann	ITGB1	
KC	COL16A1	VEC	ITGA1	
KC	COL16A1	VEC	ITGA10	
KC	COL16A1	VEC	ITGB1	
KC	COL17A1	FB	ITGA1	
KC	COL17A1	FB	ITGA11	
KC	COL17A1	FB	ITGB1	
KC	COL17A1	HFC	ITGA2	
KC	COL17A1	HFC	ITGB1	
KC	COL17A1	KC	ITGA2	
KC	COL17A1	KC	ITGB1	
KC	COL17A1	Channel	ITGA2	
KC	COL17A1	Channel	ITGB1	
KC	COL17A1	LC	ITGA10	
KC	COL17A1	LC	ITGB1	
KC	COL17A1	LEC	ITGA1	
KC	COL17A1	LEC	ITGA2	
KC	COL17A1	LEC	ITGB1	
KC	COL17A1	Lymphocyte	ITGA1	
KC	COL17A1	Lymphocyte	ITGB1	
KC	COL17A1	MEC	ITGA1	
KC	COL17A1	MEC	ITGA11	
KC	COL17A1	MEC	ITGA2	
KC	COL17A1	MEC	ITGB1	
KC	COL17A1	MEL	ITGA2	
KC	COL17A1	MEL	ITGB1	
KC	COL17A1	Pc	ITGA1	
KC	COL17A1	Pc	ITGB1	
KC	COL17A1	SGC	ITGA2	
KC	COL17A1	SGC	ITGB1	
KC	COL17A1	Schwann	ITGA1	
KC	COL17A1	Schwann	ITGA2	
KC	COL17A1	Schwann	ITGB1	
KC	COL17A1	Sebocyte	ITGA2	
KC	COL17A1	Sebocyte	ITGB1	
KC	COL17A1	VEC	ITGA1	
KC	COL17A1	VEC	ITGA10	
KC	COL17A1	VEC	ITGA2	
KC	COL17A1	VEC	ITGB1	
KC	COL18A1	FB	ITGA11	
KC	COL18A1	FB	ITGB1	
KC	COL18A1	HFC	ITGA2	
KC	COL18A1	HFC	ITGB1	
KC	COL18A1	KC	ITGA2	
KC	COL18A1	KC	ITGB1	
KC	COL18A1	Channel	ITGA2	
KC	COL18A1	Channel	ITGB1	
KC	COL18A1	MEC	ITGA1	
KC	COL18A1	MEC	ITGA2	
KC	COL18A1	MEC	ITGB1	
KC	COL18A1	Pc	ITGA1	
KC	COL18A1	Pc	ITGB1	
KC	COL18A1	Schwann	ITGA1	
KC	COL18A1	Schwann	ITGB1	
KC	COL18A1	VEC	ITGA1	
KC	COL18A1	VEC	ITGB1	
KC	COL1A1	HFC	ITGA2	
KC	COL1A1	HFC	ITGB1	
KC	COL1A1	MEC	ITGA2	
KC	COL1A1	MEC	ITGB1	
KC	COL1A1	Pc	ITGA1	
KC	COL1A1	Pc	ITGB1	
KC	COL1A2	MEC	ITGA2	
KC	COL1A2	MEC	ITGB1	
KC	COL21A1	FB	ITGA1	
KC	COL21A1	FB	ITGA11	
KC	COL21A1	FB	ITGB1	
KC	COL21A1	HFC	ITGA2	
KC	COL21A1	HFC	ITGB1	
KC	COL21A1	KC	ITGA2	
KC	COL21A1	KC	ITGB1	
KC	COL21A1	Channel	ITGA2	
KC	COL21A1	Channel	ITGB1	
KC	COL21A1	LC	ITGA10	
KC	COL21A1	LC	ITGB1	
KC	COL21A1	LEC	ITGA1	
KC	COL21A1	LEC	ITGB1	
KC	COL21A1	MEC	ITGA1	
KC	COL21A1	MEC	ITGA2	
KC	COL21A1	MEC	ITGB1	
KC	COL21A1	Pc	ITGA1	
KC	COL21A1	Pc	ITGB1	
KC	COL21A1	Schwann	ITGA1	
KC	COL21A1	Schwann	ITGB1	
KC	COL21A1	VEC	ITGA1	
KC	COL21A1	VEC	ITGA10	
KC	COL21A1	VEC	ITGB1	
KC	COL27A1	FB	ITGA1	
KC	COL27A1	FB	ITGA11	
KC	COL27A1	FB	ITGB1	
KC	COL27A1	HFC	ITGA2	
KC	COL27A1	HFC	ITGB1	
KC	COL27A1	KC	ITGA2	
KC	COL27A1	KC	ITGB1	
KC	COL27A1	Channel	ITGA2	
KC	COL27A1	Channel	ITGB1	
KC	COL27A1	LC	ITGA10	
KC	COL27A1	LC	ITGB1	
KC	COL27A1	LEC	ITGA1	
KC	COL27A1	LEC	ITGB1	
KC	COL27A1	MEC	ITGA1	
KC	COL27A1	MEC	ITGA11	
KC	COL27A1	MEC	ITGA2	
KC	COL27A1	MEC	ITGB1	
KC	COL27A1	Pc	ITGA1	
KC	COL27A1	Pc	ITGB1	
KC	COL27A1	Schwann	ITGA1	
KC	COL27A1	Schwann	ITGB1	
KC	COL27A1	VEC	ITGA1	
KC	COL27A1	VEC	ITGA10	
KC	COL27A1	VEC	ITGB1	
KC	COL4A5	FB	ITGA1	
KC	COL4A5	FB	ITGA11	
KC	COL4A5	FB	ITGB1	
KC	COL4A5	HFC	ITGA2	
KC	COL4A5	HFC	ITGB1	
KC	COL4A5	KC	ADGRG6	
KC	COL4A5	KC	ITGA2	
KC	COL4A5	KC	ITGB1	
KC	COL4A5	Channel	ADGRG6	
KC	COL4A5	Channel	ITGA2	
KC	COL4A5	Channel	ITGB1	
KC	COL4A5	LC	ADGRG6	
KC	COL4A5	LC	ITGA10	
KC	COL4A5	LC	ITGB1	
KC	COL4A5	LEC	ITGA1	
KC	COL4A5	LEC	ITGB1	
KC	COL4A5	Lymphocyte	ITGA1	
KC	COL4A5	Lymphocyte	ITGB1	
KC	COL4A5	MEC	ITGA1	
KC	COL4A5	MEC	ITGA11	
KC	COL4A5	MEC	ITGA2	
KC	COL4A5	MEC	ITGB1	
KC	COL4A5	Mac	ADGRG6	
KC	COL4A5	Pc	ITGA1	
KC	COL4A5	Pc	ITGB1	
KC	COL4A5	SGC	ADGRG6	
KC	COL4A5	Schwann	ADGRG6	
KC	COL4A5	Schwann	ITGA1	
KC	COL4A5	Schwann	ITGB1	
KC	COL4A5	Sebocyte	ADGRG6	
KC	COL4A5	VEC	ADGRG6	
KC	COL4A5	VEC	ITGA1	
KC	COL4A5	VEC	ITGA10	
KC	COL4A5	VEC	ITGB1	
KC	COL4A6	FB	ITGA1	
KC	COL4A6	FB	ITGA11	
KC	COL4A6	FB	ITGB1	
KC	COL4A6	HFC	ITGA2	
KC	COL4A6	HFC	ITGB1	
KC	COL4A6	KC	ADGRG6	
KC	COL4A6	KC	ITGA2	
KC	COL4A6	KC	ITGB1	
KC	COL4A6	Channel	ADGRG6	
KC	COL4A6	Channel	ITGA2	
KC	COL4A6	Channel	ITGB1	
KC	COL4A6	LC	ADGRG6	
KC	COL4A6	LC	ITGA10	
KC	COL4A6	LC	ITGB1	
KC	COL4A6	LEC	ITGA1	
KC	COL4A6	LEC	ITGB1	
KC	COL4A6	Lymphocyte	ITGA1	
KC	COL4A6	Lymphocyte	ITGB1	
KC	COL4A6	MEC	ITGA1	
KC	COL4A6	MEC	ITGA11	
KC	COL4A6	MEC	ITGA2	
KC	COL4A6	MEC	ITGB1	
KC	COL4A6	Mac	ADGRG6	
KC	COL4A6	Pc	ITGA1	
KC	COL4A6	Pc	ITGB1	
KC	COL4A6	SGC	ADGRG6	
KC	COL4A6	Schwann	ADGRG6	
KC	COL4A6	Schwann	ITGA1	
KC	COL4A6	Schwann	ITGB1	
KC	COL4A6	Sebocyte	ADGRG6	
KC	COL4A6	VEC	ADGRG6	
KC	COL4A6	VEC	ITGA1	
KC	COL4A6	VEC	ITGA10	
KC	COL4A6	VEC	ITGB1	
KC	COL5A1	FB	ITGA11	
KC	COL5A1	FB	ITGB1	
KC	COL5A1	KC	ITGA2	
KC	COL5A1	KC	ITGB1	
KC	COL5A1	Channel	ITGA2	
KC	COL5A1	Channel	ITGB1	
KC	COL5A1	LEC	ITGA1	
KC	COL5A1	LEC	ITGB1	
KC	COL5A1	MEC	ITGA1	
KC	COL5A1	MEC	ITGA2	
KC	COL5A1	MEC	ITGB1	
KC	COL5A1	Pc	ITGA1	
KC	COL5A1	Pc	ITGB1	
KC	COL5A1	Schwann	ITGA1	
KC	COL5A1	Schwann	ITGB1	
KC	COL5A1	VEC	ITGA1	
KC	COL5A1	VEC	ITGB1	
KC	COL5A2	FB	ITGA1	
KC	COL5A2	FB	ITGA11	
KC	COL5A2	FB	ITGB1	
KC	COL5A2	HFC	ITGA2	
KC	COL5A2	HFC	ITGB1	
KC	COL5A2	KC	ITGA2	
KC	COL5A2	KC	ITGB1	
KC	COL5A2	Channel	ITGA2	
KC	COL5A2	Channel	ITGB1	
KC	COL5A2	LEC	ITGA1	
KC	COL5A2	LEC	ITGB1	
KC	COL5A2	MEC	ITGA1	
KC	COL5A2	MEC	ITGA2	
KC	COL5A2	MEC	ITGB1	
KC	COL5A2	Pc	ITGA1	
KC	COL5A2	Pc	ITGB1	
KC	COL5A2	Schwann	ITGA1	
KC	COL5A2	Schwann	ITGB1	
KC	COL5A2	VEC	ITGA1	
KC	COL5A2	VEC	ITGB1	
KC	COL5A3	FB	ITGA1	
KC	COL5A3	FB	ITGA11	
KC	COL5A3	FB	ITGB1	
KC	COL5A3	HFC	ITGA2	
KC	COL5A3	HFC	ITGB1	
KC	COL5A3	KC	ITGA2	
KC	COL5A3	KC	ITGB1	
KC	COL5A3	Channel	ITGA2	
KC	COL5A3	Channel	ITGB1	
KC	COL5A3	LC	ITGA10	
KC	COL5A3	LC	ITGB1	
KC	COL5A3	LEC	ITGA1	
KC	COL5A3	LEC	ITGB1	
KC	COL5A3	MEC	ITGA1	
KC	COL5A3	MEC	ITGA2	
KC	COL5A3	MEC	ITGB1	
KC	COL5A3	Pc	ITGA1	
KC	COL5A3	Pc	ITGB1	
KC	COL5A3	Schwann	ITGA1	
KC	COL5A3	Schwann	ITGB1	
KC	COL5A3	VEC	ITGA1	
KC	COL5A3	VEC	ITGA10	
KC	COL5A3	VEC	ITGB1	
KC	COL6A1	HFC	ITGA2	
KC	COL6A1	HFC	ITGB1	
KC	COL6A1	MEC	ITGA2	
KC	COL6A1	MEC	ITGB1	
KC	COL6A1	Pc	ITGA1	
KC	COL6A1	Pc	ITGB1	
KC	COL6A2	HFC	ITGA2	
KC	COL6A2	HFC	ITGB1	
KC	COL6A2	MEC	ITGA2	
KC	COL6A2	MEC	ITGB1	
KC	COL6A2	Pc	ITGA1	
KC	COL6A2	Pc	ITGB1	
KC	COL6A2	Schwann	ITGA1	
KC	COL6A2	Schwann	ITGB1	
KC	COL7A1	FB	ITGA1	
KC	COL7A1	FB	ITGA11	
KC	COL7A1	FB	ITGB1	
KC	COL7A1	HFC	ITGA2	
KC	COL7A1	HFC	ITGB1	
KC	COL7A1	KC	ITGA2	
KC	COL7A1	KC	ITGB1	
KC	COL7A1	Channel	ITGA2	
KC	COL7A1	Channel	ITGB1	
KC	COL7A1	LC	ITGA10	
KC	COL7A1	LC	ITGB1	
KC	COL7A1	LEC	ITGA1	
KC	COL7A1	LEC	ITGA2	
KC	COL7A1	LEC	ITGB1	
KC	COL7A1	Lymphocyte	ITGA1	
KC	COL7A1	Lymphocyte	ITGB1	
KC	COL7A1	MEC	ITGA1	
KC	COL7A1	MEC	ITGA11	
KC	COL7A1	MEC	ITGA2	
KC	COL7A1	MEC	ITGB1	
KC	COL7A1	Pc	ITGA1	
KC	COL7A1	Pc	ITGB1	
KC	COL7A1	SGC	ITGA2	
KC	COL7A1	SGC	ITGB1	
KC	COL7A1	Schwann	ITGA1	
KC	COL7A1	Schwann	ITGA2	
KC	COL7A1	Schwann	ITGB1	
KC	COL7A1	VEC	ITGA1	
KC	COL7A1	VEC	ITGA10	
KC	COL7A1	VEC	ITGA2	
KC	COL7A1	VEC	ITGB1	
KC	COL8A1	FB	ITGA1	
KC	COL8A1	FB	ITGA11	
KC	COL8A1	FB	ITGB1	
KC	COL8A1	KC	ITGA2	
KC	COL8A1	KC	ITGB1	
KC	COL8A1	Channel	ITGA2	
KC	COL8A1	Channel	ITGB1	
KC	COL8A1	LEC	ITGA1	
KC	COL8A1	LEC	ITGB1	
KC	COL8A1	Lymphocyte	ITGA1	
KC	COL8A1	Lymphocyte	ITGB1	
KC	COL8A1	MEC	ITGA1	
KC	COL8A1	MEC	ITGA11	
KC	COL8A1	MEC	ITGA2	
KC	COL8A1	MEC	ITGB1	
KC	COL8A1	Pc	ITGA1	
KC	COL8A1	Pc	ITGB1	
KC	COL8A1	Schwann	ITGA1	
KC	COL8A1	Schwann	ITGB1	
KC	COL8A1	VEC	ITGA1	
KC	COL8A1	VEC	ITGA10	
KC	COL8A1	VEC	ITGB1	
KC	COL9A3	FB	ITGA1	
KC	COL9A3	FB	ITGA11	
KC	COL9A3	FB	ITGB1	
KC	COL9A3	KC	ITGA2	
KC	COL9A3	KC	ITGB1	
KC	COL9A3	Channel	ITGA2	
KC	COL9A3	Channel	ITGB1	
KC	COL9A3	LEC	ITGA1	
KC	COL9A3	LEC	ITGB1	
KC	COL9A3	Lymphocyte	ITGA1	
KC	COL9A3	Lymphocyte	ITGB1	
KC	COL9A3	MEC	ITGA1	
KC	COL9A3	MEC	ITGA11	
KC	COL9A3	MEC	ITGA2	
KC	COL9A3	MEC	ITGB1	
KC	COL9A3	Pc	ITGA1	
KC	COL9A3	Pc	ITGB1	
KC	COL9A3	Schwann	ITGA1	
KC	COL9A3	Schwann	ITGB1	
KC	COL9A3	VEC	ITGA1	
KC	COL9A3	VEC	ITGA10	
KC	COL9A3	VEC	ITGB1	
KC	CSPG4	KC	ITGA3	
KC	CSPG4	KC	ITGB1	
KC	CSPG4	Channel	ITGA3	
KC	CSPG4	Channel	ITGB1	
KC	CSPG4	MEC	ITGA3	
KC	CSPG4	MEC	ITGB1	
KC	CSPG4	MEL	ITGA3	
KC	CSPG4	MEL	ITGB1	
KC	CSPG4	Pc	ITGA3	
KC	CSPG4	Pc	ITGB1	
KC	CSPG4	VEC	ITGA3	
KC	CSPG4	VEC	ITGB1	
KC	CX3CL1	LC	CX3CR1	
KC	CX3CL1	Mac	CX3CR1	
KC	CXCL14	LC	CXCR4	
KC	CXCL14	Lymphocyte	CXCR4	
KC	CXCL14	Mac	CXCR4	
KC	CXCL16	Lymphocyte	CXCR6	
KC	CXCL2	LEC	DPP4	
KC	CXCL8	VEC	ACKR1	
KC	DAG1	FB	NRXN3	
KC	DAG1	HFC	NRXN3	
KC	DAG1	LEC	NRXN3	
KC	DAG1	MEC	NRXN3	
KC	DAG1	MEL	NRXN3	
KC	DAG1	Schwann	NRXN3	
KC	DAGLB	LC	GPR55	
KC	DAGLB	MEC	CNR1	
KC	DAGLB	Mac	GPR55	
KC	DAGLB	Pc	CNR1	
KC	DHCR24	FB	RORA	
KC	DHCR24	KC	RORA	
KC	DHCR24	Channel	RORC	
KC	DHCR24	LEC	RORA	
KC	DHCR24	Lymphocyte	RORA	
KC	DHCR24	MEC	RORA	
KC	DHCR24	SGC	RORC	
KC	DHCR24	Sebocyte	RORC	
KC	DHCR7	FB	NR1H2	
KC	DHCR7	FB	RORA	
KC	DHCR7	KC	RORA	
KC	DHCR7	Channel	NR1H2	
KC	DHCR7	LC	NR1H2	
KC	DHCR7	LEC	NR1H2	
KC	DHCR7	LEC	NR1H3	
KC	DHCR7	Lymphocyte	RORA	
KC	DHCR7	MEL	NR1H2	
KC	DHCR7	Pc	NR1H2	
KC	DHCR7	SGC	RORC	
KC	DHCR7	Sebocyte	NR1H3	
KC	DHCR7	Sebocyte	RORC	
KC	DHCR7	VEC	NR1H2	
KC	DLL1	FB	NOTCH2	
KC	DLL1	KC	NOTCH1	
KC	DLL1	KC	NOTCH3	
KC	DLL1	Channel	NOTCH2	
KC	DLL1	LEC	NOTCH1	
KC	DLL1	MEC	NOTCH2	
KC	DLL1	Mac	NOTCH2	
KC	DLL1	Pc	NOTCH3	
KC	DLL1	SGC	NOTCH2	
